Sheet,CUSTOMER_ID,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,PRODUCTCODE,PRODUCTLINE,MSRP,ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,STATUS_ID,STATUS,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERLINENUMBER,DEALSIZE
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S32_3207,,,2004-09-08,,,,1.0,Shipped,10292.0,31.0,67.73,2099.63,3.0,Small
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S32_3207,,,2004-10-14,,,,1.0,Shipped,10306.0,46.0,50.33,2315.18,17.0,Small
,79.0,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,S32_3207,,,2004-10-22,,,,1.0,Shipped,10314.0,35.0,66.49,2327.15,9.0,Small
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S32_3207,,,2004-11-05,,,,1.0,Shipped,10325.0,28.0,100.0,5377.4,2.0,Medium
,63.0,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,S32_3207,,,2004-11-20,,,,1.0,Shipped,10336.0,31.0,84.71,2626.01,9.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_3207,,,2004-12-02,,,,1.0,Shipped,10350.0,27.0,100.0,4406.4,14.0,Medium
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S32_3207,,,2004-12-15,,,,1.0,Shipped,10359.0,22.0,100.0,4301.22,1.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S32_3207,,,2005-01-23,,,,1.0,Shipped,10371.0,30.0,99.55,2986.5,11.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_3207,,,2005-02-22,,,,1.0,Shipped,10383.0,44.0,36.07,1587.08,8.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_3207,,,2005-03-15,,,,1.0,Shipped,10394.0,30.0,60.28,1808.4,4.0,Small
,14.0,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,S32_3207,,,2005-05-05,,,,1.0,Shipped,10413.0,24.0,49.71,1193.04,6.0,Small
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S32_3522,,,2003-01-29,,,,1.0,Shipped,10103.0,45.0,75.63,3403.35,7.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S32_3522,,,2003-03-26,,,,1.0,Shipped,10113.0,23.0,68.52,1575.96,1.0,Small
,26.0,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,S32_3522,,,2003-05-28,,,,1.0,Shipped,10126.0,26.0,62.7,1630.2,7.0,Small
,6.0,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,S32_3522,,,2003-07-24,,,,1.0,Shipped,10140.0,28.0,60.76,1701.28,7.0,Small
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S32_3522,,,2003-09-19,,,,1.0,Shipped,10150.0,49.0,58.18,2850.82,4.0,Small
,64.0,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,S32_3522,,,2003-10-21,,,,6.0,Resolved,10164.0,49.0,54.94,2692.06,5.0,Small
,50.0,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,S32_3522,,,2003-11-06,,,,1.0,Shipped,10175.0,29.0,74.98,2174.42,12.0,Small
,30.0,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,S32_3522,,,2003-11-13,,,,1.0,Shipped,10183.0,49.0,64.64,3167.36,4.0,Medium
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S32_3522,,,2003-11-25,,,,1.0,Shipped,10194.0,39.0,54.94,2142.66,7.0,Small
,32.0,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,S32_3522,,,2003-12-05,,,,1.0,Shipped,10206.0,36.0,58.82,2117.52,2.0,Small
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S32_3522,,,2004-02-04,,,,1.0,Shipped,10217.0,39.0,62.05,2419.95,7.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S32_3522,,,2004-03-11,,,,1.0,Shipped,10229.0,30.0,73.04,2191.2,12.0,Small
,35.0,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,S32_3522,,,2004-05-04,,,,1.0,Shipped,10245.0,44.0,69.16,3043.04,5.0,Medium
,36.0,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,S32_3522,,,2004-06-15,,,,1.0,Shipped,10258.0,20.0,61.41,1228.2,2.0,Small
,21.0,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,S32_3522,,,2004-07-19,,,,1.0,Shipped,10270.0,21.0,63.35,1330.35,5.0,Small
,19.0,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,S32_3522,,,2004-08-19,,,,1.0,Shipped,10281.0,36.0,77.57,2792.52,12.0,Small
,38.0,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,S32_3522,,,2004-09-08,,,,1.0,Shipped,10291.0,32.0,71.75,2296.0,7.0,Small
,39.0,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,S32_3522,,,2004-10-11,,,,1.0,Shipped,10304.0,36.0,73.04,2629.44,2.0,Small
,32.0,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,S32_3522,,,2004-10-22,,,,1.0,Shipped,10313.0,34.0,56.24,1912.16,10.0,Small
,12.0,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,S32_3522,,,2004-11-05,,,,1.0,Shipped,10324.0,48.0,100.0,8209.44,4.0,Large
,9.0,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,S32_3522,,,2004-11-18,,,,1.0,Shipped,10333.0,33.0,73.69,2431.77,4.0,Small
,26.0,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,S32_3522,,,2004-11-01,,,,1.0,Shipped,10348.0,31.0,100.0,3139.99,5.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_3522,,,2004-12-10,,,,1.0,Shipped,10358.0,36.0,100.0,5669.64,2.0,Medium
,43.0,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,S32_3522,,,2005-01-20,,,,1.0,Shipped,10370.0,25.0,100.0,3160.25,3.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S32_3522,,,2005-02-17,,,,1.0,Shipped,10382.0,48.0,100.0,6799.68,8.0,Medium
,44.0,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,S32_3522,,,2005-05-01,,,,1.0,Shipped,10411.0,27.0,69.16,1867.32,5.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_3522,,,2005-05-31,,,,3.0,In Process,10424.0,44.0,61.41,2702.04,2.0,Small
,87.0,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,S32_4289,,,2003-02-17,,,,1.0,Shipped,10106.0,33.0,72.92,2406.36,5.0,Small
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S32_4289,,,2003-04-29,,,,1.0,Shipped,10120.0,29.0,72.23,2094.67,11.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_4289,,,2003-06-27,,,,1.0,Shipped,10133.0,49.0,57.1,2797.9,6.0,Small
,91.0,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,S32_4289,,,2003-08-13,,,,1.0,Shipped,10144.0,20.0,81.86,1637.2,1.0,Small
,6.0,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,S32_4289,,,2003-10-28,,,,1.0,Shipped,10168.0,31.0,73.61,2281.91,12.0,Small
,45.0,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,S32_4289,,,2004-01-12,,,,1.0,Shipped,10210.0,39.0,59.16,2307.24,10.0,Small
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S32_4289,,,2004-02-20,,,,1.0,Shipped,10223.0,20.0,66.04,1320.8,12.0,Small
,58.0,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,S32_4289,,,2004-04-02,,,,1.0,Shipped,10235.0,34.0,77.73,2642.82,6.0,Small
,62.0,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,S32_4289,,,2004-05-11,,,,1.0,Shipped,10250.0,50.0,61.22,3061.0,7.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_4289,,,2004-06-24,,,,4.0,Cancelled,10262.0,40.0,79.11,3164.4,2.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S32_4289,,,2004-07-23,,,,1.0,Shipped,10275.0,28.0,63.97,1791.16,12.0,Small
,86.0,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,S32_4289,,,2004-08-21,,,,1.0,Shipped,10284.0,50.0,81.86,4093.0,4.0,Medium
,76.0,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,S32_4289,,,2004-09-16,,,,1.0,Shipped,10297.0,28.0,79.8,2234.4,7.0,Small
,48.0,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,S32_4289,,,2004-10-15,,,,1.0,Shipped,10308.0,46.0,66.04,3037.84,10.0,Medium
,60.0,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,S32_4289,,,2004-11-01,,,,1.0,Shipped,10316.0,24.0,59.16,1419.84,2.0,Small
,87.0,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,S32_4289,,,2004-11-12,,,,1.0,Shipped,10328.0,24.0,81.17,1948.08,5.0,Small
,54.0,Enaco Distributors,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,S32_4289,,,2004-11-24,,,,1.0,Shipped,10340.0,39.0,59.16,2307.24,3.0,Small
,89.0,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,S32_4289,,,2004-12-04,,,,1.0,Shipped,10353.0,40.0,44.51,1780.4,7.0,Small
,21.0,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,S32_4289,,,2004-12-17,,,,1.0,Shipped,10361.0,49.0,72.33,3544.17,2.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S32_4289,,,2005-02-03,,,,1.0,Shipped,10375.0,44.0,82.26,3619.44,4.0,Medium
,22.0,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,S32_4289,,,2005-03-03,,,,1.0,Shipped,10388.0,35.0,100.0,3918.95,8.0,Medium
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S32_4289,,,2005-03-30,,,,1.0,Shipped,10398.0,22.0,67.41,1483.02,4.0,Small
,13.0,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,S32_4289,,,2005-04-03,,,,5.0,On Hold,10401.0,62.0,77.73,4819.26,6.0,Medium
,71.0,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,S32_4289,,,2005-05-10,,,,1.0,Shipped,10416.0,26.0,61.22,1591.72,7.0,Small
,67.0,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,S32_4485,,,2003-03-03,,,,1.0,Shipped,10108.0,31.0,100.0,3669.78,16.0,Medium
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S32_4485,,,2003-05-07,,,,1.0,Shipped,10121.0,25.0,86.74,2168.5,3.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S32_4485,,,2003-07-02,,,,1.0,Shipped,10135.0,30.0,89.8,2694.0,17.0,Small
,4.0,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,S32_4485,,,2003-08-25,,,,1.0,Shipped,10145.0,27.0,100.0,3251.34,4.0,Medium
,5.0,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,S32_4485,,,2003-10-10,,,,1.0,Shipped,10159.0,23.0,100.0,2347.15,12.0,Small
,43.0,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,S32_4485,,,2003-11-04,,,,1.0,Shipped,10169.0,34.0,100.0,3920.88,12.0,Medium
,7.0,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,S32_4485,,,2003-11-11,,,,1.0,Shipped,10180.0,22.0,100.0,2514.6,7.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_4485,,,2003-11-19,,,,1.0,Shipped,10190.0,42.0,85.72,3600.24,4.0,Medium
,10.0,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,S32_4485,,,2004-01-15,,,,1.0,Shipped,10211.0,37.0,100.0,4040.03,12.0,Medium
,7.0,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,S32_4485,,,2004-02-21,,,,1.0,Shipped,10224.0,30.0,100.0,3336.9,5.0,Medium
,12.0,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,S32_4485,,,2004-04-05,,,,1.0,Shipped,10237.0,27.0,100.0,3113.64,5.0,Medium
,10.0,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,S32_4485,,,2004-05-26,,,,1.0,Shipped,10252.0,25.0,100.0,2832.0,9.0,Small
,59.0,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,S32_4485,,,2004-06-30,,,,1.0,Shipped,10264.0,34.0,97.97,3330.98,7.0,Medium
,72.0,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,S32_4485,,,2004-08-02,,,,1.0,Shipped,10276.0,38.0,100.0,4304.64,13.0,Medium
,16.0,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,S32_4485,,,2004-08-27,,,,1.0,Shipped,10285.0,26.0,100.0,2600.26,4.0,Small
,17.0,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,S32_4485,,,2004-09-30,,,,1.0,Shipped,10299.0,38.0,100.0,4382.16,7.0,Medium
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S32_4485,,,2004-10-15,,,,1.0,Shipped,10309.0,50.0,84.7,4235.0,3.0,Medium
,80.0,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,S32_4485,,,2004-11-03,,,,1.0,Shipped,10319.0,22.0,100.0,2626.8,8.0,Small
,46.0,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,S32_4485,,,2004-11-17,,,,1.0,Shipped,10331.0,32.0,100.0,5026.56,4.0,Medium
,20.0,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,S32_4485,,,2004-11-24,,,,1.0,Shipped,10341.0,31.0,71.02,2201.62,4.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S32_4485,,,2004-12-07,,,,1.0,Shipped,10355.0,40.0,100.0,4326.8,5.0,Medium
,51.0,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,S32_4485,,,2005-01-07,,,,1.0,Shipped,10365.0,22.0,100.0,3425.18,3.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S32_4485,,,2005-02-03,,,,1.0,Shipped,10375.0,41.0,100.0,4701.88,15.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S32_4485,,,2005-03-04,,,,1.0,Shipped,10390.0,45.0,48.98,2204.1,12.0,Small
,23.0,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,S32_4485,,,2005-04-08,,,,1.0,Shipped,10403.0,45.0,100.0,5189.4,5.0,Medium
,87.0,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,S50_1341,,,2003-02-17,,,,1.0,Shipped,10106.0,39.0,40.15,1565.85,6.0,Small
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S50_1341,,,2003-04-29,,,,1.0,Shipped,10120.0,49.0,50.62,2480.38,12.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1341,,,2003-06-27,,,,1.0,Shipped,10133.0,27.0,50.19,1355.13,7.0,Small
,51.0,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,S50_1341,,,2003-08-10,,,,1.0,Shipped,10143.0,34.0,36.66,1246.44,1.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1341,,,2003-10-08,,,,1.0,Shipped,10156.0,20.0,41.02,820.4,1.0,Small
,6.0,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,S50_1341,,,2003-10-28,,,,1.0,Shipped,10168.0,48.0,51.93,2492.64,13.0,Small
,33.0,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,S50_1341,,,2003-12-01,,,,1.0,Shipped,10199.0,29.0,38.4,1113.6,1.0,Small
,45.0,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,S50_1341,,,2004-01-12,,,,1.0,Shipped,10210.0,43.0,41.02,1763.86,11.0,Small
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S50_1341,,,2004-02-20,,,,1.0,Shipped,10223.0,41.0,46.26,1896.66,13.0,Small
,58.0,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,S50_1341,,,2004-04-02,,,,1.0,Shipped,10235.0,41.0,35.35,1449.35,7.0,Small
,62.0,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,S50_1341,,,2004-05-11,,,,1.0,Shipped,10250.0,36.0,51.93,1869.48,8.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1341,,,2004-06-24,,,,4.0,Cancelled,10262.0,49.0,37.97,1860.53,3.0,Small
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S50_1341,,,2004-07-23,,,,1.0,Shipped,10275.0,38.0,45.39,1724.82,13.0,Small
,86.0,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,S50_1341,,,2004-08-21,,,,1.0,Shipped,10284.0,33.0,51.93,1713.69,5.0,Small
,90.0,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,S50_1341,,,2004-09-15,,,,1.0,Shipped,10296.0,26.0,48.44,1259.44,1.0,Small
,48.0,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,S50_1341,,,2004-10-15,,,,1.0,Shipped,10308.0,47.0,43.64,2051.08,11.0,Small
,60.0,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,S50_1341,,,2004-11-01,,,,1.0,Shipped,10316.0,34.0,47.57,1617.38,3.0,Small
,87.0,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,S50_1341,,,2004-11-12,,,,1.0,Shipped,10328.0,34.0,51.93,1765.62,7.0,Small
,54.0,Enaco Distributors,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,S50_1341,,,2004-11-24,,,,1.0,Shipped,10340.0,40.0,50.62,2024.8,4.0,Small
,89.0,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,S50_1341,,,2004-12-04,,,,1.0,Shipped,10353.0,40.0,82.21,3288.4,8.0,Medium
,21.0,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,S50_1341,,,2004-12-17,,,,1.0,Shipped,10361.0,33.0,82.59,2725.47,3.0,Small
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S50_1341,,,2005-02-03,,,,1.0,Shipped,10375.0,49.0,65.8,3224.2,5.0,Medium
,22.0,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,S50_1341,,,2005-03-03,,,,1.0,Shipped,10388.0,27.0,100.0,3211.38,1.0,Medium
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S50_1341,,,2005-03-30,,,,1.0,Shipped,10398.0,49.0,36.66,1796.34,5.0,Small
,13.0,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,S50_1341,,,2005-04-03,,,,5.0,On Hold,10401.0,56.0,35.35,1979.6,7.0,Small
,71.0,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,S50_1341,,,2005-05-10,,,,1.0,Shipped,10416.0,37.0,51.93,1921.41,8.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1392,,,2003-01-31,,,,1.0,Shipped,10104.0,33.0,100.0,3705.24,7.0,Medium
,28.0,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,S50_1392,,,2003-04-04,,,,1.0,Shipped,10115.0,27.0,100.0,2843.91,3.0,Small
